sub_category_title,questions_title,answer_title,answer_paragraphs,answer_link
Cisco Meeting App,Issues signing in,"Why does the Cisco Meeting App report ""unable to connect - try again later"" in the sign in dialog?","['This message means that the domain has resolved to an IP address but the XMPP server does not respond.', 'At the command prompt, try to telnet port 5222 via puTTy.The illustration is an example of trying to telnet a Meeting Server via port 5222 on a cisco router. If you get connection refused, it means the port is blocked either by network or server is not running.', '', '', 'login username: fredsmith@example.comxmpp domain: example.com', 'SSH to the MMP and type the command xmpp to see the XMPP domain. If the login username domain part differs from the XMPP domain, change the login username domain part to match the XMPP domain.', '', 'Check whether the resolved IP address is reachable (that is, is port 5222 to XMPP server blocked).', 'Check that the domain part of the login username is the same as the XMPP domain, for example:']",https://meeting-infohub.cisco.com/faq/content/38/227/en/why-does-the-cisco-meeting-app-report-unable-to-connect-_-try-again-later-in-the-sign-in-dialog.html
Cisco Meeting App,Issues signing in,"Why does the Cisco Meeting App report ""unable to connect - check your username and try again"" in the sign in dialog?","['Check the xmpp-client SRV records and DNS A record.Either they are wrongly configured or they are not configured yet. For example, at thecommand prompt, type your equivalent of the below\xa0to see whether you see the expected IP and port.', 'nslookup –type=srv _xmpp-client._tcp.example.com', '']",https://meeting-infohub.cisco.com/faq/content/38/226/en/why-does-the-cisco-meeting-app-report-unable-to-connect-_-check-your-username-and-try-again-in-the-sign-in-dialog.html
Cisco Meeting App,Operating System / Browser Support Information,What versions of browsers and devices do we support for Cisco Meeting App for WebRTC version 2.5 (Cisco Meeting Server version 2.5),['Version 2.5 is no longer supported.\xa0SeeCisco Meeting Server WebRTC app Important Informationdocument andCisco Meeting Server Release Notesfor information about current versions.'],https://meeting-infohub.cisco.com/faq/content/40/415/en/what-versions-of-browsers-and-devices-do-we-support-for-cisco-meeting-app-for-webrtc-version-25-cisco-meeting-server-version-25.html
Cisco Meeting App,Operating System / Browser Support Information,What versions of browsers and devices do we support for Cisco Meeting App for WebRTC (WebRTC app) version 1.11.x (Cisco Meeting Server version 2.4.x),['Version 2.4 is no longer supported.\xa0SeeCisco Meeting Server WebRTC app Important Informationdocument andCisco Meeting Server Release Notesfor information about current versions.'],https://meeting-infohub.cisco.com/faq/content/40/399/en/what-versions-of-browsers-and-devices-do-we-support-for-cisco-meeting-app-for-webrtc-webrtc-app-version-111x-cisco-meeting-server-version-24x.html
Cisco Meeting App,Operating System / Browser Support Information,Does the Windows app work on Microsoft Surface tablets?,"['We believe that the Windows app should work on any ""Surface pro"" tablet because these are “full” Windows 8 devices with x86 processors; however, we have not tried it ourselves.', 'The Windows app will not work on Surface RT.']",https://meeting-infohub.cisco.com/faq/content/40/113/en/does-the-windows-app-work-on-microsoft-surface-tablets.html
Cisco Meeting App,Operating System / Browser Support Information,What is the minimum spec required for the Windows app?,"['In order to use the Windows app, the following minimum spec is required:', 'In addition it is advisable to upgrade to the latest drivers.', 'Dual Core processor', 'DirectX 9 support (hardware accelerated Direct3D 9 support)', 'SSE-2 capable processor (We have tested on AMD processors, and a variety of Intel processors.)', 'Camera/speakers/microphone of a standard that matches your quality requirements']",https://meeting-infohub.cisco.com/faq/content/40/100/en/what-is-the-minimum-spec-required-for-the-windows-app.html
Cisco Meeting App,Operating System / Browser Support Information,What versions of browsers and devices do we support for Cisco Meeting Server web app and Cisco Meeting App for WebRTC ,"['Frequent changes are done by browser vendors, and browser versions supported for the apps depend upon the version of Meeting Server in your deployment. For the latest supported browser/device information:', 'Cisco Meeting Server web app (from version 3.0)', 'SeeCisco Meeting Server web app Important Information', 'SeeCisco Meeting App WebRTC Important Information.', 'Note:\xa0Cisco Meeting App for WebRTC is removed from Cisco Meeting Server version 3.0. You will need to use Cisco Meeting Server web app instead of Cisco Meeting App for WebRTC.\xa0SeeCisco Meeting Server web app Important Informationdocument andCisco Meeting Server Release Notesfor more information.', '']",https://meeting-infohub.cisco.com/faq/content/40/4/en/what-versions-of-browsers-and-devices-do-we-support-for-cisco-meeting-server-web-app-and-cisco-meeting-app-for-webrtc.html
Cisco Meeting App,Operating System / Browser Support Information,Which OS X versions has the Meeting App for OSX (macOS) been tested with?,"['All apps are always tested with at least the latest two versions of OS X.', 'App version 1.10 and later supports a minimum of macOS Sierra 10.12.6.', 'App version 1.9.x has been tested with OS X 10.11.6, 10.12.5.']",https://meeting-infohub.cisco.com/faq/content/40/3/en/which-os-x-versions-has-the-meeting-app-for-osx-macos-been-tested-with.html
Cisco Meeting App,Operating System / Browser Support Information,Which iOS versions has the Cisco Meeting App for iOS been tested with?,['Please refer to thelatest Release Notesfor information about minimum and recommended versions of iOS.'],https://meeting-infohub.cisco.com/faq/content/40/2/en/which-ios-versions-has-the-cisco-meeting-app-for-ios-been-tested-with.html
Cisco Meeting App,Operating System / Browser Support Information,Which versions of Windows does Cisco Meeting App (Windows) support?,"['Cisco Meeting App (Windows) supports Windows 7 and above. We currently test it on Windows 7 and Windows 10.', 'Sharing of\xa0Universal Windows Platform (UWP) apps (formerly Windows Store apps and Metro-style apps) is not supported.']",https://meeting-infohub.cisco.com/faq/content/40/1/en/which-versions-of-windows-does-cisco-meeting-app-windows-support.html
Cisco Meeting App,Troubleshooting,What do I need to enable before sharing content via Meeting App on macOS 10.15 or later?,"['From macOS version 10.15( Catalina), to share your screen or application from, you need to enable screen sharing permissions from the system settings.', 'If you are using theCisco Meeting App for macOS, to enable sharing, follow these steps:', 'If you are usingCisco Meeting App for WebRTCorCisco Meeting Server web app, to enable sharing on Chrome browsers, follow these steps:', 'From the Apple menu, OpenSystem Preferences>Security>Privacy.', 'Click on thePrivacytab at the top.', 'In the column on the left hand side, scroll down and click onScreen Recording. Selectciscomeeting.', 'RestartMeeting Appfor these changes to take effect.', 'From the Apple menu, OpenSystem Preferences>Security>Privacy.', 'Click on thePrivacytab at the top.', 'In the column on the left hand side, scroll down and click onScreen Recording. SelectChrome.', 'RestartMeeting Appfor these changes to take effect.']",https://meeting-infohub.cisco.com/faq/content/43/479/en/what-do-i-need-to-enable-before-sharing-content-via-meeting-app-on-macos-1015-or-later.html
